"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"deny","192.168.20.228","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.145.40","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.222.242","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.203.13","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.223.205","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.222.122","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.120.137","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.136.196","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.79.132","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.202.240","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.50.61","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.127.187","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.57.26","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.22.102","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.48.14","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.115.129","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.139.98","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.27.143","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.203.96","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.100.96","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.236.96","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.100.170","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.166.195","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.19.6","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.114.225","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.139.177","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.166.168","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.135.176","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.234.49","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.22.170","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.54.175","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.26.106","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.194.188","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.187.131","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.45.239","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.47.111","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.20.119","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.8.160","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.167.40","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.91.248","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.93.151","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.9.27","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.60.81","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.34.218","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.27.86","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.67.33","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.126.96","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.19.210","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.91.88","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.98.3","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.53.59","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.29.193","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.49.59","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.69.233","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.99.122","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.84.68","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.65.193","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.83.82","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.65.27","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.0.157","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.107.32","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.205.52","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.220.215","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.70.51","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.27.38","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.0.97","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.60.131","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.161.107","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.210.169","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.18.246","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.23.204","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.243.79","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.34.149","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.80.56","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.42.136","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.191.63","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.245.134","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.28.72","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.224.229","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.129.158","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.229.25","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.88.1","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.116.144","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.128.41","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.6.144","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.44.159","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.250.148","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.229.61","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.174.178","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.80.192","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.121.123","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.161.37","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.104.1","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.44.89","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.207.94","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.79.89","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.121.102","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.114.71","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.29.128","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.23.29","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.54.89","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.2.159","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.222.184","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.61.240","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.128.180","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.239.162","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.50.156","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.236.121","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.251.141","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.245.135","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.252.232","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.240.228","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.70.107","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.113.243","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.12.246","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.132.61","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.98.122","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.73.50","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.115.95","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.255.209","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.93.54","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.25.141","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.46.210","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.208.83","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.42.124","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.226.56","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.15.83","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.72.132","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.46.31","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.98.215","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.73.135","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.87.127","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.141.40","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.55.13","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.209.63","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.155.42","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.112.174","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.236.246","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.254.142","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.236.199","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.189.147","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.214.223","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.56.159","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.0.154","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.113.41","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.121.140","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.231.232","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.27.144","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.82.191","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.193.82","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.111.3","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.41.15","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.44.9","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.55.39","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.119.241","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.71.203","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.79.166","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.66.163","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.61.7","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.41.80","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.126.78","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.4.215","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.244.95","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.49.8","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.235.180","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.8.46","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.143.148","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.34.115","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.148.114","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.87.166","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.78.158","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.69.88","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.100.217","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.79.80","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.220.227","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.150.33","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.22.184","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.19.151","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.11.16","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.118.94","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.2.135","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.114.181","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.198.17","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.73.210","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.128.107","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.2.45","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.245.228","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.99.21","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.177.154","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.76.73","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.81.182","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.68.247","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.78.250","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.116.14","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.186.54","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.167.14","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.200.253","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.123.102","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.5.61","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.227.168","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.28.148","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.218.114","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.68.244","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.0.144","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.30.180","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.108.2","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.197.158","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.110.33","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.221.27","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.34.26","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.64.8","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.76.249","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.77.207","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.145.112","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.144.28","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.238.190","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.247.223","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.247.156","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.200.250","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.247.192","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.86.251","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.0.200","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.173.73","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.104.215","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.127.200","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.135.255","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.212.241","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.72.4","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.10.184","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.232.29","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.19.59","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.52.238","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.124.149","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.37.214","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.80.92","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.232.17","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.195.34","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.71.163","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.193.248","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.169.156","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.138.249","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.30.75","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.212.69","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.87.121","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.94.52","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.244.152","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.238.36","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.75.89","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.114.238","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.19.251","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.45.77","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.126.90","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.249.222","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.125.228","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.58.253","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.72.58","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.49.205","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.45.65","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.219.217","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.219.91","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.253.0","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.44.118","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.14.193","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.118.89","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.58.188","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.84.79","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.109.132","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.227.156","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.0.106","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.49.137","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.131.195","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.155.36","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.149.51","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.22.155","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.12.116","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.37.100","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.43.136","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.42.153","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.22.73","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.36.139","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.7.124","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.154.88","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.246.87","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.73.149","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.99.193","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.253.144","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.11.31","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.75.143","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
