"Action","Version","IHL","DSCP","ECN","Total Length","InterfaceID","Direction","TTL","Source IP","Source Port","Destination IP","Destination Port","Protocol"
"1","0100","0101","100100","10","0010","1","11000000101010000000000101101110","0000000000010101","11001000011001000110010010110111","0000000000010101","00000110"
"1","0100","0101","010000","00","0000","0","11000000101010000000000101101001","0000000000010101","11001000011001000110010011101101","0000000000010101","00010001"
"1","0100","0101","011110","00","0000","1","11000000101010000000000111010111","0000000001010000","11001000011001000110010011010001","0000000000010101","00000110"
"1","0100","0101","100010","00","0001","0","11000000101010000000000100100110","0000000001010000","11001000011001000110010011100000","0000000000010101","00000110"
"1","0100","0101","011100","11","0000","1","11000000101010000000000101111101","0000000001010000","11001000011001000110010000111010","0000000001010000","00010001"
"1","0100","0101","011000","01","0001","0","11000000101010000000000110000110","0000000001010000","11001000011001000110010011111000","0000000001010000","00000110"
"1","0100","0101","010000","11","0000","1","11000000101010000000000111110110","0000000000010101","11001000011001000110010011010011","0000000001010000","00000110"
"1","0100","0101","011000","01","0010","0","11000000101010000000000100010000","0000000001010000","11001000011001000110010000011110","0000000001010000","00010001"
"1","0100","0101","010000","01","0010","1","11000000101010000000000101110101","0000000001010000","11001000011001000110010010111000","0000000000010101","00010001"
"1","0100","0101","010010","00","0000","0","11000000101010000000000111001010","0000000001010000","11001000011001000110010000111011","0000000000010101","00010001"
"1","0100","0101","010000","10","0010","1","11000000101010000000000110011110","0000000000010101","11001000011001000110010011001011","0000000000010101","00010001"
"1","0100","0101","010010","10","0000","0","11000000101010000000000100011110","0000000001010000","11001000011001000110010010010110","0000000001010000","00010001"
"1","0100","0101","001000","11","0000","1","11000000101010000000000110010111","0000000001010000","11001000011001000110010010011000","0000000000010101","00010001"
"1","0100","0101","010100","10","0001","0","11000000101010000000000100000010","0000000000010101","11001000011001000110010011100000","0000000000010101","00000110"
"1","0100","0101","101000","00","0000","0","11000000101010000000000110111100","0000000001010000","11001000011001000110010000000011","0000000001010000","00010001"
"1","0100","0101","011010","00","0001","1","11000000101010000000000101110011","0000000001010000","11001000011001000110010011010101","0000000000010101","00010001"
"1","0100","0101","011010","10","0001","1","11000000101010000000000100110000","0000000000010101","11001000011001000110010010101100","0000000001010000","00000110"
"1","0100","0101","101110","00","0000","0","11000000101010000000000100101111","0000000001010000","11001000011001000110010000001111","0000000000010101","00000110"
"1","0100","0101","010000","01","0001","0","11000000101010000000000110110000","0000000000010101","11001000011001000110010001100101","0000000000010101","00010001"
"1","0100","0101","011010","01","0000","1","11000000101010000000000100010001","0000000000010101","11001000011001000110010011001011","0000000001010000","00010001"
"1","0100","0101","010100","11","0010","1","11000000101010000000000101100110","0000000000010101","11001000011001000110010001101011","0000000001010000","00010001"
"1","0100","0101","011010","11","0001","0","11000000101010000000000111110000","0000000001010000","11001000011001000110010011001011","0000000000010101","00000110"
"1","0100","0101","100110","10","0000","1","11000000101010000000000111001011","0000000000010101","11001000011001000110010010100001","0000000001010000","00000110"
"1","0100","0101","101110","10","0010","0","11000000101010000000000101110110","0000000000010101","11001000011001000110010001101010","0000000000010101","00010001"
"1","0100","0101","011110","10","0000","0","11000000101010000000000100010010","0000000001010000","11001000011001000110010001111110","0000000001010000","00010001"
"1","0100","0101","111000","00","0000","0","11000000101010000000000100111011","0000000000010101","11001000011001000110010001000001","0000000001010000","00010001"
"1","0100","0101","011100","10","0001","1","11000000101010000000000100111001","0000000001010000","11001000011001000110010001000011","0000000001010000","00010001"
"1","0100","0101","100100","11","0001","1","11000000101010000000000101111000","0000000001010000","11001000011001000110010000111010","0000000001010000","00010001"
"1","0100","0101","010110","10","0010","0","11000000101010000000000111000110","0000000000010101","11001000011001000110010001100001","0000000001010000","00010001"
"1","0100","0101","001110","00","0000","1","11000000101010000000000111110001","0000000000010101","11001000011001000110010011001111","0000000000010101","00010001"
"1","0100","0101","100010","00","0001","1","11000000101010000000000101110001","0000000000010101","11001000011001000110010000111001","0000000001010000","00010001"
"1","0100","0101","010110","01","0001","1","11000000101010000000000101001000","0000000001010000","11001000011001000110010001110000","0000000001010000","00010001"
"1","0100","0101","100010","10","0001","0","11000000101010000000000100111011","0000000001010000","11001000011001000110010011101010","0000000000010101","00010001"
"1","0100","0101","011000","10","0000","0","11000000101010000000000101110100","0000000001010000","11001000011001000110010000100001","0000000000010101","00010001"
"1","0100","0101","111000","01","0001","1","11000000101010000000000111111001","0000000001010000","11001000011001000110010011100101","0000000001010000","00010001"
"1","0100","0101","001000","01","0000","0","11000000101010000000000101101111","0000000001010000","11001000011001000110010001000010","0000000000010101","00000110"
"1","0100","0101","110000","00","0000","1","11000000101010000000000100101011","0000000000010101","11001000011001000110010000110101","0000000000010101","00010001"
"1","0100","0101","101110","01","0000","0","11000000101010000000000100001011","0000000000010101","11001000011001000110010000110001","0000000000010101","00010001"
"1","0100","0101","011010","11","0001","1","11000000101010000000000110001110","0000000000010101","11001000011001000110010000100110","0000000000010101","00010001"
"1","0100","0101","001000","00","0001","0","11000000101010000000000100100111","0000000001010000","11001000011001000110010011001100","0000000001010000","00000110"
"1","0100","0101","010110","01","0010","0","11000000101010000000000100000010","0000000001010000","11001000011001000110010011111001","0000000001010000","00000110"
"1","0100","0101","011110","00","0001","1","11000000101010000000000110111001","0000000000010101","11001000011001000110010011000010","0000000000010101","00000110"
"1","0100","0101","001100","01","0001","1","11000000101010000000000100110110","0000000000010101","11001000011001000110010000110100","0000000001010000","00000110"
"1","0100","0101","100110","01","0001","1","11000000101010000000000100110111","0000000000010101","11001000011001000110010000100101","0000000001010000","00000110"
"1","0100","0101","011100","10","0000","0","11000000101010000000000100001110","0000000001010000","11001000011001000110010010001101","0000000001010000","00000110"
"1","0100","0101","100010","01","0001","1","11000000101010000000000100100101","0000000001010000","11001000011001000110010010010110","0000000000010101","00000110"
"1","0100","0101","100100","11","0001","0","11000000101010000000000110100110","0000000000010101","11001000011001000110010000001000","0000000000010101","00010001"
"1","0100","0101","101110","00","0010","1","11000000101010000000000110000110","0000000001010000","11001000011001000110010010011101","0000000001010000","00000110"
"1","0100","0101","101000","00","0001","1","11000000101010000000000100100101","0000000001010000","11001000011001000110010011000011","0000000001010000","00000110"
"1","0100","0101","101000","11","0000","0","11000000101010000000000101110011","0000000001010000","11001000011001000110010010000001","0000000000010101","00010001"
"1","0100","0101","100010","01","0001","1","11000000101010000000000110011000","0000000001010000","11001000011001000110010001001000","0000000001010000","00000110"
"1","0100","0101","111000","01","0001","1","11000000101010000000000111111011","0000000001010000","11001000011001000110010011000010","0000000000010101","00010001"
"1","0100","0101","011010","11","0010","0","11000000101010000000000101011110","0000000000010101","11001000011001000110010000011100","0000000000010101","00010001"
"1","0100","0101","101000","01","0001","1","11000000101010000000000100010010","0000000000010101","11001000011001000110010000011001","0000000001010000","00000110"
"1","0100","0101","011000","10","0010","0","11000000101010000000000101011100","0000000000010101","11001000011001000110010010101000","0000000000010101","00010001"
"1","0100","0101","011000","01","0010","1","11000000101010000000000100011001","0000000001010000","11001000011001000110010011010110","0000000000010101","00010001"
"1","0100","0101","011010","00","0010","1","11000000101010000000000111111101","0000000001010000","11001000011001000110010011001110","0000000001010000","00010001"
"1","0100","0101","001000","11","0000","1","11000000101010000000000110011111","0000000000010101","11001000011001000110010001110010","0000000000010101","00000110"
"1","0100","0101","100010","01","0001","0","11000000101010000000000100011111","0000000000010101","11001000011001000110010001001100","0000000000010101","00000110"
"1","0100","0101","010110","01","0001","1","11000000101010000000000101101100","0000000000010101","11001000011001000110010011101000","0000000001010000","00000110"
"1","0100","0101","010100","01","0000","1","11000000101010000000000111100010","0000000001010000","11001000011001000110010011011110","0000000000010101","00010001"
"1","0100","0101","010110","00","0010","0","11000000101010000000000100100011","0000000001010000","11001000011001000110010001100000","0000000001010000","00010001"
"1","0100","0101","001100","01","0000","1","11000000101010000000000100011110","0000000000010101","11001000011001000110010010100111","0000000001010000","00010001"
"1","0100","0101","011000","01","0001","1","11000000101010000000000100101000","0000000001010000","11001000011001000110010011100010","0000000000010101","00000110"
"1","0100","0101","001100","01","0001","0","11000000101010000000000100000001","0000000000010101","11001000011001000110010011010101","0000000000010101","00000110"
"1","0100","0101","001000","10","0001","1","11000000101010000000000111000010","0000000001010000","11001000011001000110010001011101","0000000000010101","00000110"
"1","0100","0101","010010","01","0001","0","11000000101010000000000100100101","0000000001010000","11001000011001000110010010101001","0000000000010101","00000110"
"1","0100","0101","010110","10","0000","1","11000000101010000000000110011001","0000000001010000","11001000011001000110010010001101","0000000001010000","00000110"
"1","0100","0101","111000","01","0001","1","11000000101010000000000100111011","0000000000010101","11001000011001000110010011010010","0000000000010101","00000110"
"1","0100","0101","011110","11","0000","0","11000000101010000000000101001000","0000000001010000","11001000011001000110010000001101","0000000000010101","00010001"
"1","0100","0101","100110","00","0001","0","11000000101010000000000100101001","0000000000010101","11001000011001000110010000111101","0000000000010101","00000110"
"1","0100","0101","110000","10","0010","0","11000000101010000000000110000010","0000000001010000","11001000011001000110010011111100","0000000000010101","00000110"
"1","0100","0101","111000","10","0010","1","11000000101010000000000100011110","0000000000010101","11001000011001000110010001001010","0000000000010101","00000110"
"1","0100","0101","111000","11","0001","0","11000000101010000000000100110001","0000000001010000","11001000011001000110010010110000","0000000000010101","00000110"
"1","0100","0101","100010","10","0001","1","11000000101010000000000110001000","0000000001010000","11001000011001000110010001000101","0000000000010101","00010001"
"1","0100","0101","010110","11","0000","1","11000000101010000000000111100111","0000000001010000","11001000011001000110010001100010","0000000001010000","00010001"
"1","0100","0101","011010","01","0010","1","11000000101010000000000111011001","0000000001010000","11001000011001000110010000100110","0000000000010101","00000110"
"1","0100","0101","010000","00","0001","0","11000000101010000000000100110000","0000000000010101","11001000011001000110010000110100","0000000000010101","00010001"
"1","0100","0101","101000","11","0001","1","11000000101010000000000111110101","0000000000010101","11001000011001000110010001000010","0000000001010000","00000110"
"1","0100","0101","011000","00","0001","0","11000000101010000000000111000111","0000000001010000","11001000011001000110010001100000","0000000001010000","00010001"
"1","0100","0101","101110","01","0001","0","11000000101010000000000101111110","0000000000010101","11001000011001000110010010101001","0000000001010000","00010001"
"1","0100","0101","011000","11","0010","0","11000000101010000000000101001101","0000000001010000","11001000011001000110010000010011","0000000001010000","00000110"
"1","0100","0101","010010","01","0001","1","11000000101010000000000111000111","0000000000010101","11001000011001000110010001000111","0000000001010000","00000110"
"1","0100","0101","100000","01","0000","1","11000000101010000000000111100001","0000000000010101","11001000011001000110010001100111","0000000001010000","00010001"
"1","0100","0101","011110","11","0001","0","11000000101010000000000100100101","0000000001010000","11001000011001000110010001110011","0000000000010101","00010001"
"1","0100","0101","101110","00","0001","1","11000000101010000000000111101010","0000000001010000","11001000011001000110010001111111","0000000000010101","00000110"
"1","0100","0101","010000","10","0001","0","11000000101010000000000101001100","0000000001010000","11001000011001000110010001111110","0000000001010000","00000110"
"1","0100","0101","001010","11","0001","1","11000000101010000000000101011111","0000000001010000","11001000011001000110010001001100","0000000001010000","00000110"
"1","0100","0101","010000","11","0001","0","11000000101010000000000111000011","0000000000010101","11001000011001000110010000000110","0000000001010000","00000110"
"1","0100","0101","010010","01","0010","1","11000000101010000000000110000110","0000000000010101","11001000011001000110010000001111","0000000001010000","00000110"
"1","0100","0101","001100","10","0001","0","11000000101010000000000100011011","0000000001010000","11001000011001000110010010000110","0000000001010000","00000110"
"1","0100","0101","100010","11","0001","1","11000000101010000000000111101100","0000000001010000","11001000011001000110010000000111","0000000001010000","00000110"
"1","0100","0101","101110","10","0001","0","11000000101010000000000110111100","0000000001010000","11001000011001000110010010100001","0000000000010101","00010001"
"1","0100","0101","010110","00","0001","0","11000000101010000000000111011110","0000000000010101","11001000011001000110010001011001","0000000000010101","00000110"
"1","0100","0101","010010","11","0000","0","11000000101010000000000101000001","0000000001010000","11001000011001000110010000101101","0000000001010000","00010001"
"1","0100","0101","010100","01","0001","0","11000000101010000000000101111000","0000000001010000","11001000011001000110010010101000","0000000001010000","00000110"
"1","0100","0101","101000","00","0001","0","11000000101010000000000100001111","0000000000010101","11001000011001000110010010100111","0000000000010101","00010001"
"1","0100","0101","010100","11","0000","1","11000000101010000000000111110111","0000000001010000","11001000011001000110010000001101","0000000001010000","00000110"
"1","0100","0101","101000","11","0001","1","11000000101010000000000100011000","0000000000010101","11001000011001000110010001000000","0000000001010000","00010001"
"1","0100","0101","011100","10","0000","0","11000000101010000000000101001001","0000000000010101","11001000011001000110010000100110","0000000000010101","00010001"
"1","0100","0101","001100","01","0000","0","11000000101010000000000110110010","0000000000010101","11001000011001000110010000101111","0000000001010000","00010001"
"1","0100","0101","110000","11","0010","1","11000000101010000000000110011100","0000000001010000","11001000011001000110010011111011","0000000000010101","00010001"
"1","0100","0101","011100","01","0010","0","11000000101010000000000111011100","0000000001010000","11001000011001000110010010110101","0000000001010000","00000110"
"1","0100","0101","101110","00","0010","0","11000000101010000000000111010111","0000000001010000","11001000011001000110010011100001","0000000001010000","00010001"
"1","0100","0101","010000","00","0001","1","11000000101010000000000110100101","0000000000010101","11001000011001000110010001011100","0000000001010000","00010001"
"1","0100","0101","011110","10","0010","1","11000000101010000000000111100000","0000000000010101","11001000011001000110010010000110","0000000000010101","00010001"
"1","0100","0101","010000","10","0010","1","11000000101010000000000110101101","0000000001010000","11001000011001000110010010000011","0000000001010000","00010001"
"1","0100","0101","100100","01","0001","1","11000000101010000000000111001100","0000000001010000","11001000011001000110010011101001","0000000000010101","00010001"
"1","0100","0101","100010","01","0001","1","11000000101010000000000111110100","0000000000010101","11001000011001000110010011001000","0000000001010000","00000110"
"1","0100","0101","010010","11","0010","0","11000000101010000000000101010110","0000000001010000","11001000011001000110010000110011","0000000000010101","00000110"
"1","0100","0101","100110","00","0000","1","11000000101010000000000110100100","0000000000010101","11001000011001000110010000010111","0000000001010000","00010001"
"1","0100","0101","101110","10","0001","1","11000000101010000000000110101111","0000000001010000","11001000011001000110010001101101","0000000001010000","00010001"
"1","0100","0101","010100","10","0001","1","11000000101010000000000110111100","0000000000010101","11001000011001000110010011111010","0000000000010101","00010001"
"1","0100","0101","100000","10","0001","1","11000000101010000000000100101110","0000000000010101","11001000011001000110010000111101","0000000001010000","00010001"
"1","0100","0101","010000","11","0001","0","11000000101010000000000110001101","0000000001010000","11001000011001000110010000111001","0000000000010101","00000110"
"1","0100","0101","011110","10","0001","1","11000000101010000000000101001001","0000000000010101","11001000011001000110010000000110","0000000000010101","00000110"
"1","0100","0101","110000","11","0010","0","11000000101010000000000101100001","0000000000010101","11001000011001000110010001101101","0000000001010000","00000110"
"1","0100","0101","101110","00","0001","1","11000000101010000000000100110011","0000000001010000","11001000011001000110010001011010","0000000001010000","00000110"
"1","0100","0101","111000","00","0001","1","11000000101010000000000110001001","0000000000010101","11001000011001000110010001011111","0000000000010101","00010001"
"1","0100","0101","001010","10","0000","1","11000000101010000000000101010101","0000000000010101","11001000011001000110010011110010","0000000001010000","00000110"
"1","0100","0101","010000","10","0000","1","11000000101010000000000110000111","0000000001010000","11001000011001000110010001001011","0000000001010000","00000110"
"1","0100","0101","001000","01","0001","0","11000000101010000000000101011010","0000000000010101","11001000011001000110010001101011","0000000000010101","00010001"
"1","0100","0101","011100","11","0001","0","11000000101010000000000100111100","0000000000010101","11001000011001000110010010011101","0000000000010101","00010001"
"1","0100","0101","100110","01","0010","1","11000000101010000000000111011110","0000000001010000","11001000011001000110010001101111","0000000001010000","00010001"
"1","0100","0101","100100","01","0001","1","11000000101010000000000111101001","0000000001010000","11001000011001000110010010001000","0000000001010000","00000110"
"1","0100","0101","110000","01","0001","1","11000000101010000000000101101001","0000000001010000","11001000011001000110010000000111","0000000000010101","00000110"
"1","0100","0101","011000","11","0010","0","11000000101010000000000111101000","0000000001010000","11001000011001000110010001010010","0000000001010000","00010001"
"1","0100","0101","010000","01","0000","1","11000000101010000000000110011101","0000000001010000","11001000011001000110010001011100","0000000000010101","00000110"
"1","0100","0101","001100","01","0010","0","11000000101010000000000110111111","0000000001010000","11001000011001000110010010101001","0000000000010101","00010001"
"1","0100","0101","001100","11","0000","0","11000000101010000000000101101000","0000000000010101","11001000011001000110010011100011","0000000000010101","00000110"
"1","0100","0101","001000","11","0010","0","11000000101010000000000110000111","0000000000010101","11001000011001000110010010000010","0000000000010101","00010001"
"1","0100","0101","011100","00","0010","0","11000000101010000000000111100100","0000000001010000","11001000011001000110010001111110","0000000001010000","00010001"
"1","0100","0101","010010","00","0000","1","11000000101010000000000100000111","0000000001010000","11001000011001000110010010010100","0000000001010000","00010001"
"1","0100","0101","010100","10","0010","0","11000000101010000000000100100100","0000000000010101","11001000011001000110010000100001","0000000001010000","00000110"
"1","0100","0101","110000","00","0001","0","11000000101010000000000110111010","0000000001010000","11001000011001000110010000000111","0000000001010000","00000110"
"1","0100","0101","011100","11","0000","1","11000000101010000000000100010100","0000000001010000","11001000011001000110010000110100","0000000001010000","00010001"
"1","0100","0101","001010","01","0001","1","11000000101010000000000101010100","0000000000010101","11001000011001000110010001101111","0000000001010000","00000110"
"1","0100","0101","010000","00","0000","0","11000000101010000000000101011000","0000000001010000","11001000011001000110010010110110","0000000001010000","00000110"
"1","0100","0101","100110","00","0000","1","11000000101010000000000111001110","0000000000010101","11001000011001000110010001101101","0000000001010000","00010001"
"1","0100","0101","010010","00","0001","1","11000000101010000000000111111010","0000000001010000","11001000011001000110010010011001","0000000001010000","00010001"
"1","0100","0101","100100","01","0000","0","11000000101010000000000110001011","0000000000010101","11001000011001000110010001111110","0000000000010101","00000110"
"1","0100","0101","011100","00","0010","0","11000000101010000000000111001101","0000000000010101","11001000011001000110010011000110","0000000001010000","00000110"
"1","0100","0101","010110","11","0001","1","11000000101010000000000110101100","0000000001010000","11001000011001000110010001001101","0000000000010101","00010001"
"1","0100","0101","001000","11","0001","0","11000000101010000000000101000000","0000000000010101","11001000011001000110010001001011","0000000000010101","00000110"
"1","0100","0101","100010","01","0001","1","11000000101010000000000101110101","0000000001010000","11001000011001000110010010010011","0000000000010101","00000110"
"1","0100","0101","100010","10","0000","0","11000000101010000000000100000010","0000000001010000","11001000011001000110010000001110","0000000000010101","00000110"
"1","0100","0101","001010","01","0001","0","11000000101010000000000101001011","0000000001010000","11001000011001000110010000110011","0000000000010101","00000110"
"1","0100","0101","100010","01","0010","0","11000000101010000000000100100111","0000000001010000","11001000011001000110010010010110","0000000001010000","00000110"
"1","0100","0101","001010","00","0001","0","11000000101010000000000100110010","0000000000010101","11001000011001000110010001100010","0000000001010000","00000110"
"1","0100","0101","101000","11","0010","1","11000000101010000000000100101100","0000000000010101","11001000011001000110010000100111","0000000001010000","00010001"
"1","0100","0101","100010","11","0001","0","11000000101010000000000110010000","0000000000010101","11001000011001000110010001010000","0000000000010101","00000110"
"1","0100","0101","011000","01","0001","0","11000000101010000000000110101010","0000000001010000","11001000011001000110010000101001","0000000001010000","00000110"
"1","0100","0101","010110","01","0010","1","11000000101010000000000110011011","0000000001010000","11001000011001000110010001000101","0000000000010101","00010001"
"1","0100","0101","100110","01","0001","1","11000000101010000000000110001000","0000000001010000","11001000011001000110010011101010","0000000000010101","00010001"
"1","0100","0101","100000","00","0001","1","11000000101010000000000100001100","0000000001010000","11001000011001000110010011000011","0000000001010000","00010001"
"1","0100","0101","011010","00","0001","0","11000000101010000000000110111110","0000000000010101","11001000011001000110010000000100","0000000000010101","00010001"
"1","0100","0101","010000","01","0001","0","11000000101010000000000111001011","0000000000010101","11001000011001000110010010110000","0000000001010000","00000110"
"1","0100","0101","010110","01","0001","0","11000000101010000000000101111011","0000000000010101","11001000011001000110010011111101","0000000000010101","00000110"
"1","0100","0101","010100","01","0010","1","11000000101010000000000101010101","0000000001010000","11001000011001000110010011000100","0000000000010101","00010001"
"1","0100","0101","100000","00","0000","1","11000000101010000000000101001111","0000000001010000","11001000011001000110010001000100","0000000000010101","00010001"
"1","0100","0101","100010","01","0010","1","11000000101010000000000111000010","0000000000010101","11001000011001000110010001100100","0000000000010101","00010001"
"1","0100","0101","101000","01","0010","0","11000000101010000000000100111100","0000000000010101","11001000011001000110010001001011","0000000001010000","00010001"
"1","0100","0101","001000","10","0001","1","11000000101010000000000110011010","0000000000010101","11001000011001000110010010000001","0000000001010000","00000110"
"1","0100","0101","011100","10","0001","0","11000000101010000000000100101100","0000000000010101","11001000011001000110010001110111","0000000001010000","00010001"
"1","0100","0101","011000","11","0010","1","11000000101010000000000101010101","0000000000010101","11001000011001000110010000101010","0000000000010101","00010001"
"1","0100","0101","111000","11","0010","0","11000000101010000000000101000001","0000000001010000","11001000011001000110010000011111","0000000000010101","00010001"
"1","0100","0101","001100","11","0010","1","11000000101010000000000110010011","0000000000010101","11001000011001000110010001011011","0000000001010000","00000110"
"1","0100","0101","010100","01","0010","1","11000000101010000000000101110111","0000000001010000","11001000011001000110010010110101","0000000000010101","00010001"
"1","0100","0101","011110","11","0001","1","11000000101010000000000111000111","0000000001010000","11001000011001000110010001011100","0000000000010101","00000110"
"1","0100","0101","100100","00","0001","0","11000000101010000000000101010100","0000000000010101","11001000011001000110010000101110","0000000000010101","00010001"
"1","0100","0101","001110","11","0010","1","11000000101010000000000101110100","0000000000010101","11001000011001000110010010101100","0000000001010000","00000110"
"1","0100","0101","001010","00","0001","0","11000000101010000000000111010001","0000000000010101","11001000011001000110010011100100","0000000000010101","00010001"
"1","0100","0101","010110","01","0001","1","11000000101010000000000100010101","0000000001010000","11001000011001000110010010111111","0000000001010000","00000110"
"1","0100","0101","100100","00","0001","1","11000000101010000000000110101110","0000000001010000","11001000011001000110010001010011","0000000000010101","00010001"
"1","0100","0101","011000","00","0001","0","11000000101010000000000111011010","0000000001010000","11001000011001000110010001001010","0000000000010101","00010001"
"1","0100","0101","100000","00","0001","1","11000000101010000000000100010011","0000000000010101","11001000011001000110010011111000","0000000000010101","00010001"
"1","0100","0101","010110","00","0000","1","11000000101010000000000100100011","0000000000010101","11001000011001000110010010100110","0000000000010101","00000110"
"1","0100","0101","110000","11","0001","0","11000000101010000000000111010101","0000000001010000","11001000011001000110010010100000","0000000001010000","00000110"
"1","0100","0101","100100","01","0001","1","11000000101010000000000101100111","0000000000010101","11001000011001000110010000010000","0000000001010000","00010001"
"1","0100","0101","011100","11","0001","0","11000000101010000000000101011001","0000000001010000","11001000011001000110010000000111","0000000000010101","00010001"
"1","0100","0101","001100","00","0001","0","11000000101010000000000100011111","0000000001010000","11001000011001000110010000100100","0000000001010000","00000110"
